itemid,clock,value
1739990679000000038,1745762400,276
1739990679000000038,1745766000,270
1739990679000000038,1745769600,270
1739990679000000038,1745773200,270
1739990679000000038,1745776800,171
1739990679000000038,1745791200,270
1739990679000000038,1745794800,270
1739990679000000038,1745798400,282
1739990679000000038,1745802000,270
1739990679000000038,1745805600,270
1739990679000000038,1745809200,270
1739990679000000038,1745812800,270
1739990679000000038,1745816400,270
1739990679000000038,1745820000,270
1739990679000000038,1745823600,270
1739990679000000038,1745827200,270
1739990679000000038,1745830800,270
1739990679000000038,1745834400,270
1739990679000000038,1745838000,270
1739990679000000038,1745841600,270
1739990679000000038,1745845200,270
1739990679000000038,1745848800,276
1739990679000000038,1745852400,270
1739990679000000038,1745856000,270
1739990679000000038,1745859600,270
1739990679000000038,1745863200,153
1739990679000000038,1745866800,270
1739990679000000038,1745870400,270
1739990679000000038,1745874000,270
1739990679000000038,1745877600,270
1739990679000000038,1745881200,270
1739990679000000038,1745884800,270
1739990679000000038,1745888400,270
1739990679000000038,1745892000,270
1739990679000000038,1745895600,270
1739990679000000038,1745899200,270
1739990679000000038,1745902800,270
1739990679000000038,1745906400,270
1739990679000000038,1745910000,270
1739990679000000038,1745913600,180
1739994295000000026,1745712000,170
1739994295000000026,1745715600,423
1739994295000000026,1745719200,367
1739994295000000026,1745722800,351
1739994295000000026,1745726400,173
1739994295000000026,1745730000,159
1739994295000000026,1745733600,226
1739994295000000026,1745737200,292
1739994295000000026,1745740800,264
1739994295000000026,1745744400,197
1739994295000000026,1745748000,38
1739994295000000026,1745751600,3
1739994295000000026,1745762400,3
1739994295000000026,1745794800,163
1739994295000000026,1745798400,928
1739994295000000026,1745802000,1088
1739994295000000026,1745805600,994
1739994295000000026,1745809200,980
1739994295000000026,1745812800,840
1739994295000000026,1745816400,774
1739994295000000026,1745820000,889
1739994295000000026,1745823600,855
1739994295000000026,1745827200,674
1739994295000000026,1745830800,760
1739994295000000026,1745834400,156
1739994295000000026,1745838000,75
1739994295000000026,1745841600,14
1739994295000000026,1745845200,17
1739994295000000026,1745848800,2
1739994295000000026,1745859600,2
1739994295000000026,1745881200,2
1739994295000000026,1745884800,180
1739994295000000026,1745888400,461
1739994295000000026,1745892000,381
1739994295000000026,1745895600,356
1739994295000000026,1745899200,259
1739994295000000026,1745902800,305
1739994295000000026,1745906400,312
1739994295000000026,1745910000,276
1739994295000000026,1745913600,161
1745793609000000001,1745697600,384
1745793609000000001,1745701200,384
1745793609000000001,1745704800,384
1745793609000000001,1745708400,383
1745793609000000001,1745712000,384
1745793609000000001,1745715600,385
1745793609000000001,1745719200,383
1745793609000000001,1745722800,383
1745793609000000001,1745726400,384
1745793609000000001,1745730000,384
1745793609000000001,1745733600,383
1745793609000000001,1745737200,385
1745793609000000001,1745740800,383
1745793609000000001,1745744400,384
1745793609000000001,1745748000,385
1745793609000000001,1745751600,383
1745793609000000001,1745755200,385
1745793609000000001,1745758800,381
1745793609000000001,1745762400,384
1745793609000000001,1745766000,385
1745793609000000001,1745769600,383
1745793609000000001,1745773200,385
1745793609000000001,1745776800,248
1745793609000000001,1745791200,128
1745793609000000001,1745794800,48
1745793609000000001,1745798400,24
1745793609000000001,1745802000,24
1745793609000000001,1745805600,24
1745793609000000001,1745809200,24
1745793609000000001,1745812800,24
1745793609000000001,1745816400,22
1745793609000000001,1745820000,24
1745793609000000001,1745823600,24
1745793609000000001,1745827200,24
1745793609000000001,1745830800,22
1745793609000000001,1745834400,24
1745793609000000001,1745838000,352
1745793609000000001,1745841600,384
1745793609000000001,1745845200,384
1745793609000000001,1745848800,384
1745793609000000001,1745852400,384
1745793609000000001,1745856000,384
1745793609000000001,1745859600,384
1745793609000000001,1745863200,207
1745793609000000001,1745866800,384
1745793609000000001,1745870400,384
1745793609000000001,1745874000,382
1745793609000000001,1745877600,384
1745793609000000001,1745881200,61
1745793609000000001,1745884800,24
1745793609000000001,1745888400,24
1745793609000000001,1745892000,24
1745793609000000001,1745895600,24
1745793609000000001,1745899200,24
1745793609000000001,1745902800,24
1745793609000000001,1745906400,24
1745793609000000001,1745910000,22
1745793609000000001,1745913600,16
1739990601000000002,1745697600,240
1739990601000000002,1745701200,240
1739990601000000002,1745704800,240
1739990601000000002,1745708400,240
1739990601000000002,1745712000,240
1739990601000000002,1745715600,240
1739990601000000002,1745719200,240
1739990601000000002,1745722800,240
1739990601000000002,1745726400,240
1739990601000000002,1745730000,240
1739990601000000002,1745733600,240
1739990601000000002,1745737200,240
1739990601000000002,1745740800,240
1739990601000000002,1745744400,240
1739990601000000002,1745748000,240
1739990601000000002,1745751600,240
1739990601000000002,1745755200,240
1739990601000000002,1745758800,240
1739990601000000002,1745762400,240
1739990601000000002,1745766000,240
1739990601000000002,1745769600,240
1739990601000000002,1745773200,240
1739990601000000002,1745776800,156
1739990601000000002,1745791200,240
1739990601000000002,1745794800,240
1739990601000000002,1745798400,240
1739990601000000002,1745802000,240
1739990601000000002,1745805600,240
1739990601000000002,1745809200,240
1739990601000000002,1745812800,240
1739990601000000002,1745816400,240
1739990601000000002,1745820000,240
1739990601000000002,1745823600,240
1739990601000000002,1745827200,240
1739990601000000002,1745830800,240
1739990601000000002,1745834400,240
1739990601000000002,1745838000,240
1739990601000000002,1745841600,240
1739990601000000002,1745845200,240
1739990601000000002,1745848800,240
1739990601000000002,1745852400,240
1739990601000000002,1745856000,240
1739990601000000002,1745859600,240
1739990601000000002,1745863200,132
1739990601000000002,1745866800,240
1739990601000000002,1745870400,240
1739990601000000002,1745874000,240
1739990601000000002,1745877600,240
1739990601000000002,1745881200,240
1739990601000000002,1745884800,240
1739990601000000002,1745888400,240
1739990601000000002,1745892000,240
1739990601000000002,1745895600,240
1739990601000000002,1745899200,240
1739990601000000002,1745902800,240
1739990601000000002,1745906400,240
1739990601000000002,1745910000,240
1739990601000000002,1745913600,160
1745361623000000001,1745697600,240
1745361623000000001,1745701200,239
1745361623000000001,1745704800,240
1745361623000000001,1745708400,239
1745361623000000001,1745712000,239
1745361623000000001,1745715600,240
1745361623000000001,1745719200,239
1745361623000000001,1745722800,239
1745361623000000001,1745726400,240
1745361623000000001,1745730000,241
1745361623000000001,1745733600,239
1745361623000000001,1745737200,239
1745361623000000001,1745740800,241
1745361623000000001,1745744400,237
1745361623000000001,1745748000,240
1745361623000000001,1745751600,240
1745361623000000001,1745755200,239
1745361623000000001,1745758800,239
1745361623000000001,1745762400,217
1745361623000000001,1745766000,215
1745361623000000001,1745769600,240
1745361623000000001,1745773200,239
1745361623000000001,1745776800,155
1745361623000000001,1745791200,240
1745361623000000001,1745794800,240
1745361623000000001,1745798400,236
1745361623000000001,1745802000,240
1745361623000000001,1745805600,240
1745361623000000001,1745809200,240
1745361623000000001,1745812800,235
1745361623000000001,1745816400,236
1745361623000000001,1745820000,240
1745361623000000001,1745823600,237
1745361623000000001,1745827200,239
1745361623000000001,1745830800,239
1745361623000000001,1745834400,236
1745361623000000001,1745838000,239
1745361623000000001,1745841600,239
1745361623000000001,1745845200,238
1745361623000000001,1745848800,219
1745361623000000001,1745852400,215
1745361623000000001,1745856000,239
1745361623000000001,1745859600,240
1745361623000000001,1745863200,131
1745361623000000001,1745866800,238
1745361623000000001,1745870400,238
1745361623000000001,1745874000,235
1745361623000000001,1745877600,238
1745361623000000001,1745881200,237
1745361623000000001,1745884800,239
1745361623000000001,1745888400,240
1745361623000000001,1745892000,237
1745361623000000001,1745895600,238
1745361623000000001,1745899200,240
1745361623000000001,1745902800,239
1745361623000000001,1745906400,240
1745361623000000001,1745910000,235
1745361623000000001,1745913600,160
1739994295000000027,1745712000,134
1739994295000000027,1745715600,398
1739994295000000027,1745719200,247
1739994295000000027,1745722800,104
1739994295000000027,1745726400,52
1739994295000000027,1745730000,140
1739994295000000027,1745733600,156
1739994295000000027,1745737200,137
1739994295000000027,1745740800,104
1739994295000000027,1745744400,86
1739994295000000027,1745748000,33
1739994295000000027,1745751600,12
1739994295000000027,1745762400,24
1739994295000000027,1745794800,151
1739994295000000027,1745798400,1093
1739994295000000027,1745802000,1027
1739994295000000027,1745805600,903
1739994295000000027,1745809200,847
1739994295000000027,1745812800,551
1739994295000000027,1745816400,693
1739994295000000027,1745820000,750
1739994295000000027,1745823600,632
1739994295000000027,1745827200,416
1739994295000000027,1745830800,476
1739994295000000027,1745834400,227
1739994295000000027,1745838000,101
1739994295000000027,1745841600,17
1739994295000000027,1745845200,6
1739994295000000027,1745848800,3
1739994295000000027,1745859600,4
1739994295000000027,1745881200,12
1739994295000000027,1745884800,331
1739994295000000027,1745888400,414
1739994295000000027,1745892000,447
1739994295000000027,1745895600,359
1739994295000000027,1745899200,224
1739994295000000027,1745902800,328
1739994295000000027,1745906400,378
1739994295000000027,1745910000,309
1739994295000000027,1745913600,203
1739990679000000037,1745697600,114
1739990679000000037,1745701200,114
1739990679000000037,1745704800,137
1739990679000000037,1745708400,115
1739990679000000037,1745712000,115
1739990679000000037,1745715600,154
1739990679000000037,1745719200,116
1739990679000000037,1745722800,324
1739990679000000037,1745726400,128
1739990679000000037,1745730000,118
1739990679000000037,1745733600,120
1739990679000000037,1745737200,115
1739990679000000037,1745740800,163
1739990679000000037,1745744400,203
1739990679000000037,1745748000,134
1739990679000000037,1745751600,114
1739990679000000037,1745755200,137
1739990679000000037,1745758800,119
1739990679000000037,1745762400,115
1739990679000000037,1745766000,119
1739990679000000037,1745769600,115
1739990679000000037,1745773200,132
1739990679000000037,1745776800,76
1739990679000000037,1745791200,132
1739990679000000037,1745794800,127
1739990679000000037,1745798400,153
1739990679000000037,1745802000,141
1739990679000000037,1745805600,159
1739990679000000037,1745809200,170
1739990679000000037,1745812800,144
1739990679000000037,1745816400,152
1739990679000000037,1745820000,139
1739990679000000037,1745823600,192
1739990679000000037,1745827200,129
1739990679000000037,1745830800,129
1739990679000000037,1745834400,147
1739990679000000037,1745838000,123
1739990679000000037,1745841600,119
1739990679000000037,1745845200,136
1739990679000000037,1745848800,120
1739990679000000037,1745852400,116
1739990679000000037,1745856000,133
1739990679000000037,1745859600,118
1739990679000000037,1745863200,66
1739990679000000037,1745866800,114
1739990679000000037,1745870400,134
1739990679000000037,1745874000,116
1739990679000000037,1745877600,114
1739990679000000037,1745881200,115
1739990679000000037,1745884800,261
1739990679000000037,1745888400,354
1739990679000000037,1745892000,173
1739990679000000037,1745895600,128
1739990679000000037,1745899200,136
1739990679000000037,1745902800,154
1739990679000000037,1745906400,134
1739990679000000037,1745910000,138
1739990679000000037,1745913600,126
1745795081000000001,1745794800,333
1745795081000000001,1745798400,359
1745795081000000001,1745802000,360
1745795081000000001,1745805600,360
1745795081000000001,1745809200,360
1745795081000000001,1745812800,360
1745795081000000001,1745816400,360
1745795081000000001,1745820000,360
1745795081000000001,1745823600,360
1745795081000000001,1745827200,360
1745795081000000001,1745830800,360
1745795081000000001,1745834400,360
1745795081000000001,1745838000,32
1745795081000000001,1745881200,323
1745795081000000001,1745884800,360
1745795081000000001,1745888400,360
1745795081000000001,1745892000,360
1745795081000000001,1745895600,360
1745795081000000001,1745899200,360
1745795081000000001,1745902800,360
1745795081000000001,1745906400,360
1745795081000000001,1745910000,360
1745795081000000001,1745913600,241
1739990645000000031,1745697600,118
1739990645000000031,1745701200,115
1739990645000000031,1745704800,114
1739990645000000031,1745708400,107
1739990645000000031,1745712000,136
1739990645000000031,1745715600,146
1739990645000000031,1745719200,171
1739990645000000031,1745722800,163
1739990645000000031,1745726400,157
1739990645000000031,1745730000,156
1739990645000000031,1745733600,149
1739990645000000031,1745737200,127
1739990645000000031,1745740800,142
1739990645000000031,1745744400,134
1739990645000000031,1745748000,122
1739990645000000031,1745751600,124
1739990645000000031,1745755200,111
1739990645000000031,1745758800,110
1739990645000000031,1745762400,113
1739990645000000031,1745766000,116
1739990645000000031,1745769600,116
1739990645000000031,1745773200,108
1739990645000000031,1745776800,76
1739990645000000031,1745791200,135
1739990645000000031,1745794800,126
1739990645000000031,1745798400,138
1739990645000000031,1745802000,160
1739990645000000031,1745805600,188
1739990645000000031,1745809200,146
1739990645000000031,1745812800,161
1739990645000000031,1745816400,144
1739990645000000031,1745820000,152
1739990645000000031,1745823600,180
1739990645000000031,1745827200,177
1739990645000000031,1745830800,153
1739990645000000031,1745834400,133
1739990645000000031,1745838000,130
1739990645000000031,1745841600,121
1739990645000000031,1745845200,114
1739990645000000031,1745848800,124
1739990645000000031,1745852400,111
1739990645000000031,1745856000,128
1739990645000000031,1745859600,112
1739990645000000031,1745863200,58
1739990645000000031,1745866800,117
1739990645000000031,1745870400,113
1739990645000000031,1745874000,110
1739990645000000031,1745877600,112
1739990645000000031,1745881200,123
1739990645000000031,1745884800,121
1739990645000000031,1745888400,135
1739990645000000031,1745892000,135
1739990645000000031,1745895600,137
1739990645000000031,1745899200,144
1739990645000000031,1745902800,140
1739990645000000031,1745906400,138
1739990645000000031,1745910000,117
1739990645000000031,1745913600,89
1745188885000000003,1745697600,101
1745188885000000003,1745701200,98
1745188885000000003,1745704800,100
1745188885000000003,1745708400,100
1745188885000000003,1745712000,101
1745188885000000003,1745715600,101
1745188885000000003,1745719200,98
1745188885000000003,1745722800,101
1745188885000000003,1745726400,97
1745188885000000003,1745730000,101
1745188885000000003,1745733600,101
1745188885000000003,1745737200,101
1745188885000000003,1745740800,99
1745188885000000003,1745744400,98
1745188885000000003,1745748000,101
1745188885000000003,1745751600,98
1745188885000000003,1745755200,101
1745188885000000003,1745758800,97
1745188885000000003,1745762400,99
1745188885000000003,1745766000,98
1745188885000000003,1745769600,98
1745188885000000003,1745773200,100
1745188885000000003,1745776800,71
1745188885000000003,1745791200,37
1745188885000000003,1745794800,99
1745188885000000003,1745798400,100
1745188885000000003,1745802000,98
1745188885000000003,1745805600,101
1745188885000000003,1745809200,100
1745188885000000003,1745812800,100
1745188885000000003,1745816400,101
1745188885000000003,1745820000,99
1745188885000000003,1745823600,99
1745188885000000003,1745827200,98
1745188885000000003,1745830800,101
1745188885000000003,1745834400,98
1745188885000000003,1745838000,98
1745188885000000003,1745841600,97
1745188885000000003,1745845200,102
1745188885000000003,1745848800,98
1745188885000000003,1745852400,98
1745188885000000003,1745856000,101
1745188885000000003,1745859600,100
1745188885000000003,1745863200,59
1745188885000000003,1745866800,101
1745188885000000003,1745870400,101
1745188885000000003,1745874000,98
1745188885000000003,1745877600,97
1745188885000000003,1745881200,101
1745188885000000003,1745884800,101
1745188885000000003,1745888400,101
1745188885000000003,1745892000,101
1745188885000000003,1745895600,100
1745188885000000003,1745899200,98
1745188885000000003,1745902800,99
1745188885000000003,1745906400,99
1745188885000000003,1745910000,97
1745188885000000003,1745913600,69
1745188839000000002,1745697600,88
1745188839000000002,1745701200,88
1745188839000000002,1745704800,88
1745188839000000002,1745708400,88
1745188839000000002,1745712000,88
1745188839000000002,1745715600,88
1745188839000000002,1745719200,88
1745188839000000002,1745722800,88
1745188839000000002,1745726400,88
1745188839000000002,1745730000,88
1745188839000000002,1745733600,88
1745188839000000002,1745737200,88
1745188839000000002,1745740800,88
1745188839000000002,1745744400,88
1745188839000000002,1745748000,88
1745188839000000002,1745751600,88
1745188839000000002,1745755200,88
1745188839000000002,1745758800,88
1745188839000000002,1745762400,88
1745188839000000002,1745766000,88
1745188839000000002,1745769600,88
1745188839000000002,1745773200,88
1745188839000000002,1745776800,58
1745188839000000002,1745791200,30
1745188839000000002,1745794800,88
1745188839000000002,1745798400,88
1745188839000000002,1745802000,88
1745188839000000002,1745805600,88
1745188839000000002,1745809200,88
1745188839000000002,1745812800,88
1745188839000000002,1745816400,88
1745188839000000002,1745820000,88
1745188839000000002,1745823600,88
1745188839000000002,1745827200,88
1745188839000000002,1745830800,88
1745188839000000002,1745834400,88
1745188839000000002,1745838000,88
1745188839000000002,1745841600,88
1745188839000000002,1745845200,88
1745188839000000002,1745848800,88
1745188839000000002,1745852400,88
1745188839000000002,1745856000,88
1745188839000000002,1745859600,88
1745188839000000002,1745863200,50
1745188839000000002,1745866800,88
1745188839000000002,1745870400,88
1745188839000000002,1745874000,88
1745188839000000002,1745877600,87
1745188839000000002,1745881200,88
1745188839000000002,1745884800,88
1745188839000000002,1745888400,88
1745188839000000002,1745892000,88
1745188839000000002,1745895600,88
1745188839000000002,1745899200,88
1745188839000000002,1745902800,88
1745188839000000002,1745906400,88
1745188839000000002,1745910000,88
1745188839000000002,1745913600,58
1739990627000000021,1745697600,57
1739990627000000021,1745701200,66
1739990627000000021,1745704800,68
1739990627000000021,1745708400,67
1739990627000000021,1745712000,83
1739990627000000021,1745715600,103
1739990627000000021,1745719200,108
1739990627000000021,1745722800,106
1739990627000000021,1745726400,99
1739990627000000021,1745730000,103
1739990627000000021,1745733600,101
1739990627000000021,1745737200,85
1739990627000000021,1745740800,93
1739990627000000021,1745744400,75
1739990627000000021,1745748000,76
1739990627000000021,1745751600,81
1739990627000000021,1745755200,72
1739990627000000021,1745758800,72
1739990627000000021,1745762400,64
1739990627000000021,1745766000,61
1739990627000000021,1745769600,62
1739990627000000021,1745773200,63
1739990627000000021,1745776800,40
1739990627000000021,1745791200,70
1739990627000000021,1745794800,76
1739990627000000021,1745798400,91
1739990627000000021,1745802000,98
1739990627000000021,1745805600,143
1739990627000000021,1745809200,104
1739990627000000021,1745812800,109
1739990627000000021,1745816400,91
1739990627000000021,1745820000,103
1739990627000000021,1745823600,108
1739990627000000021,1745827200,126
1739990627000000021,1745830800,111
1739990627000000021,1745834400,83
1739990627000000021,1745838000,87
1739990627000000021,1745841600,64
1739990627000000021,1745845200,73
1739990627000000021,1745848800,66
1739990627000000021,1745852400,65
1739990627000000021,1745856000,68
1739990627000000021,1745859600,64
1739990627000000021,1745863200,35
1739990627000000021,1745866800,67
1739990627000000021,1745870400,59
1739990627000000021,1745874000,70
1739990627000000021,1745877600,60
1739990627000000021,1745881200,65
1739990627000000021,1745884800,75
1739990627000000021,1745888400,91
1739990627000000021,1745892000,84
1739990627000000021,1745895600,80
1739990627000000021,1745899200,101
1739990627000000021,1745902800,84
1739990627000000021,1745906400,82
1739990627000000021,1745910000,82
1739990627000000021,1745913600,57
1745606212000000001,1745697600,78
1745606212000000001,1745701200,78
1745606212000000001,1745704800,78
1745606212000000001,1745708400,78
1745606212000000001,1745712000,78
1745606212000000001,1745715600,78
1745606212000000001,1745719200,79
1745606212000000001,1745722800,79
1745606212000000001,1745726400,78
1745606212000000001,1745730000,75
1745606212000000001,1745733600,78
1745606212000000001,1745737200,79
1745606212000000001,1745740800,79
1745606212000000001,1745744400,78
1745606212000000001,1745748000,77
1745606212000000001,1745751600,76
1745606212000000001,1745755200,78
1745606212000000001,1745758800,78
1745606212000000001,1745762400,76
1745606212000000001,1745766000,80
1745606212000000001,1745769600,78
1745606212000000001,1745773200,78
1745606212000000001,1745776800,51
1745606212000000001,1745791200,77
1745606212000000001,1745794800,78
1745606212000000001,1745798400,77
1745606212000000001,1745802000,86
1745606212000000001,1745805600,84
1745606212000000001,1745809200,81
1745606212000000001,1745812800,79
1745606212000000001,1745816400,77
1745606212000000001,1745820000,79
1745606212000000001,1745823600,79
1745606212000000001,1745827200,77
1745606212000000001,1745830800,78
1745606212000000001,1745834400,76
1745606212000000001,1745838000,79
1745606212000000001,1745841600,78
1745606212000000001,1745845200,79
1745606212000000001,1745848800,77
1745606212000000001,1745852400,77
1745606212000000001,1745856000,80
1745606212000000001,1745859600,79
1745606212000000001,1745863200,42
1745606212000000001,1745866800,77
1745606212000000001,1745870400,78
1745606212000000001,1745874000,79
1745606212000000001,1745877600,78
1745606212000000001,1745881200,78
1745606212000000001,1745884800,79
1745606212000000001,1745888400,76
1745606212000000001,1745892000,81
1745606212000000001,1745895600,76
1745606212000000001,1745899200,79
1745606212000000001,1745902800,79
1745606212000000001,1745906400,78
1745606212000000001,1745910000,77
1745606212000000001,1745913600,51
1740729925000000001,1745697600,72
1740729925000000001,1745701200,69
1740729925000000001,1745704800,72
1740729925000000001,1745708400,66
1740729925000000001,1745712000,69
1740729925000000001,1745715600,72
1740729925000000001,1745719200,69
1740729925000000001,1745722800,72
1740729925000000001,1745726400,66
1740729925000000001,1745730000,69
1740729925000000001,1745733600,72
1740729925000000001,1745737200,69
1740729925000000001,1745740800,72
1740729925000000001,1745744400,66
1740729925000000001,1745748000,69
1740729925000000001,1745751600,72
1740729925000000001,1745755200,69
1740729925000000001,1745758800,70
1740729925000000001,1745762400,67
1740729925000000001,1745766000,70
1740729925000000001,1745769600,72
1740729925000000001,1745773200,69
1740729925000000001,1745776800,45
1740729925000000001,1745791200,69
1740729925000000001,1745794800,69
1740729925000000001,1745798400,66
1740729925000000001,1745802000,72
1740729925000000001,1745805600,72
1740729925000000001,1745809200,69
1740729925000000001,1745812800,69
1740729925000000001,1745816400,66
1740729925000000001,1745820000,72
1740729925000000001,1745823600,70
1740729925000000001,1745827200,71
1740729925000000001,1745830800,68
1740729925000000001,1745834400,67
1740729925000000001,1745838000,72
1740729925000000001,1745841600,69
1740729925000000001,1745845200,72
1740729925000000001,1745848800,66
1740729925000000001,1745852400,69
1740729925000000001,1745856000,72
1740729925000000001,1745859600,69
1740729925000000001,1745863200,40
1740729925000000001,1745866800,66
1740729925000000001,1745870400,69
1740729925000000001,1745874000,72
1740729925000000001,1745877600,69
1740729925000000001,1745881200,72
1740729925000000001,1745884800,66
1740729925000000001,1745888400,69
1740729925000000001,1745892000,72
1740729925000000001,1745895600,69
1740729925000000001,1745899200,72
1740729925000000001,1745902800,66
1740729925000000001,1745906400,69
1740729925000000001,1745910000,72
1740729925000000001,1745913600,45
1739990653000000033,1745697600,54
1739990653000000033,1745701200,76
1739990653000000033,1745704800,54
1739990653000000033,1745708400,104
1739990653000000033,1745712000,109
1739990653000000033,1745715600,87
1739990653000000033,1745719200,55
1739990653000000033,1745722800,55
1739990653000000033,1745726400,54
1739990653000000033,1745730000,54
1739990653000000033,1745733600,56
1739990653000000033,1745737200,84
1739990653000000033,1745740800,56
1739990653000000033,1745744400,75
1739990653000000033,1745748000,67
1739990653000000033,1745751600,54
1739990653000000033,1745755200,55
1739990653000000033,1745758800,55
1739990653000000033,1745762400,55
1739990653000000033,1745766000,53
1739990653000000033,1745769600,55
1739990653000000033,1745773200,55
1739990653000000033,1745776800,36
1739990653000000033,1745791200,55
1739990653000000033,1745794800,54
1739990653000000033,1745798400,54
1739990653000000033,1745802000,55
1739990653000000033,1745805600,54
1739990653000000033,1745809200,54
1739990653000000033,1745812800,61
1739990653000000033,1745816400,105
1739990653000000033,1745820000,54
1739990653000000033,1745823600,55
1739990653000000033,1745827200,55
1739990653000000033,1745830800,55
1739990653000000033,1745834400,54
1739990653000000033,1745838000,55
1739990653000000033,1745841600,62
1739990653000000033,1745845200,99
1739990653000000033,1745848800,55
1739990653000000033,1745852400,55
1739990653000000033,1745856000,55
1739990653000000033,1745859600,55
1739990653000000033,1745863200,30
1739990653000000033,1745866800,55
1739990653000000033,1745870400,55
1739990653000000033,1745874000,93
1739990653000000033,1745877600,72
1739990653000000033,1745881200,110
1739990653000000033,1745884800,110
1739990653000000033,1745888400,97
1739990653000000033,1745892000,55
1739990653000000033,1745895600,55
1739990653000000033,1745899200,55
1739990653000000033,1745902800,54
1739990653000000033,1745906400,55
1739990653000000033,1745910000,54
1739990653000000033,1745913600,52
1739990643000000027,1745697600,62
1739990643000000027,1745701200,73
1739990643000000027,1745704800,56
1739990643000000027,1745708400,72
1739990643000000027,1745712000,61
1739990643000000027,1745715600,67
1739990643000000027,1745719200,66
1739990643000000027,1745722800,44
1739990643000000027,1745726400,54
1739990643000000027,1745730000,63
1739990643000000027,1745733600,56
1739990643000000027,1745737200,68
1739990643000000027,1745740800,54
1739990643000000027,1745744400,55
1739990643000000027,1745748000,66
1739990643000000027,1745751600,65
1739990643000000027,1745755200,58
1739990643000000027,1745758800,68
1739990643000000027,1745762400,62
1739990643000000027,1745766000,66
1739990643000000027,1745769600,68
1739990643000000027,1745773200,66
1739990643000000027,1745776800,37
1739990643000000027,1745791200,64
1739990643000000027,1745794800,61
1739990643000000027,1745798400,57
1739990643000000027,1745802000,51
1739990643000000027,1745805600,55
1739990643000000027,1745809200,48
1739990643000000027,1745812800,51
1739990643000000027,1745816400,57
1739990643000000027,1745820000,54
1739990643000000027,1745823600,52
1739990643000000027,1745827200,34
1739990643000000027,1745830800,52
1739990643000000027,1745834400,43
1739990643000000027,1745838000,64
1739990643000000027,1745841600,67
1739990643000000027,1745845200,65
1739990643000000027,1745848800,74
1739990643000000027,1745852400,73
1739990643000000027,1745856000,66
1739990643000000027,1745859600,57
1739990643000000027,1745863200,34
1739990643000000027,1745866800,43
1739990643000000027,1745870400,67
1739990643000000027,1745874000,67
1739990643000000027,1745877600,67
1739990643000000027,1745881200,65
1739990643000000027,1745884800,67
1739990643000000027,1745888400,51
1739990643000000027,1745892000,63
1739990643000000027,1745895600,60
1739990643000000027,1745899200,67
1739990643000000027,1745902800,78
1739990643000000027,1745906400,72
1739990643000000027,1745910000,78
1739990643000000027,1745913600,37
1739990627000000022,1745697600,68
1739990627000000022,1745701200,73
1739990627000000022,1745704800,71
1739990627000000022,1745708400,72
1739990627000000022,1745712000,61
1739990627000000022,1745715600,48
1739990627000000022,1745719200,49
1739990627000000022,1745722800,49
1739990627000000022,1745726400,57
1739990627000000022,1745730000,50
1739990627000000022,1745733600,63
1739990627000000022,1745737200,46
1739990627000000022,1745740800,57
1739990627000000022,1745744400,47
1739990627000000022,1745748000,53
1739990627000000022,1745751600,53
1739990627000000022,1745755200,65
1739990627000000022,1745758800,77
1739990627000000022,1745762400,60
1739990627000000022,1745766000,68
1739990627000000022,1745769600,63
1739990627000000022,1745773200,74
1739990627000000022,1745776800,38
1739990627000000022,1745791200,70
1739990627000000022,1745794800,74
1739990627000000022,1745798400,68
1739990627000000022,1745802000,49
1739990627000000022,1745805600,59
1739990627000000022,1745809200,46
1739990627000000022,1745812800,60
1739990627000000022,1745816400,54
1739990627000000022,1745820000,58
1739990627000000022,1745823600,58
1739990627000000022,1745827200,40
1739990627000000022,1745830800,44
1739990627000000022,1745834400,56
1739990627000000022,1745838000,61
1739990627000000022,1745841600,58
1739990627000000022,1745845200,65
1739990627000000022,1745848800,59
1739990627000000022,1745852400,57
1739990627000000022,1745856000,68
1739990627000000022,1745859600,69
1739990627000000022,1745863200,39
1739990627000000022,1745866800,47
1739990627000000022,1745870400,69
1739990627000000022,1745874000,65
1739990627000000022,1745877600,70
1739990627000000022,1745881200,64
1739990627000000022,1745884800,66
1739990627000000022,1745888400,70
1739990627000000022,1745892000,63
1739990627000000022,1745895600,68
1739990627000000022,1745899200,61
1739990627000000022,1745902800,62
1739990627000000022,1745906400,66
1739990627000000022,1745910000,66
1739990627000000022,1745913600,57
1745452803000000001,1745697600,60
1745452803000000001,1745701200,60
1745452803000000001,1745704800,60
1745452803000000001,1745708400,60
1745452803000000001,1745712000,60
1745452803000000001,1745715600,60
1745452803000000001,1745719200,60
1745452803000000001,1745722800,62
1745452803000000001,1745726400,60
1745452803000000001,1745730000,60
1745452803000000001,1745733600,60
1745452803000000001,1745737200,60
1745452803000000001,1745740800,60
1745452803000000001,1745744400,60
1745452803000000001,1745748000,60
1745452803000000001,1745751600,60
1745452803000000001,1745755200,60
1745452803000000001,1745758800,62
1745452803000000001,1745762400,60
1745452803000000001,1745766000,60
1745452803000000001,1745769600,60
1745452803000000001,1745773200,60
1745452803000000001,1745776800,40
1745452803000000001,1745791200,60
1745452803000000001,1745794800,63
1745452803000000001,1745798400,60
1745452803000000001,1745802000,60
1745452803000000001,1745805600,60
1745452803000000001,1745809200,60
1745452803000000001,1745812800,60
1745452803000000001,1745816400,60
1745452803000000001,1745820000,60
1745452803000000001,1745823600,60
1745452803000000001,1745827200,60
1745452803000000001,1745830800,61
